110,5
110,6
110,6
112
112,3
112,3
112,2
111,9
112,2
111,6
112,8
113,2
113,6
113,9
113,1
112,8
114
113,9
113,7
113,2
113,7
113,7
112,9
113,3
113,6
114,9
113,9
115
114,7
115
115,3
115,7
115,5
115
115,7
115,7
116,3
116,3
116,3
116,7
116,8
117,4
116,3
116,2
116,1
116,5
116,5
116,4
117,1
117,1
116,9
117,3
117,7
118,6
118,5
117,9
117,7
118,6
118,7
118,7
118,2
118
117,4
117,4
117,5
117,4
117,7
119,6
118
118,2
118,6
118,4
120,4
